rank,storyid
19328,3642a745-6fb7-45a3-b3d1-11ad1e199a06
19329,5b8cd26a-1b95-4d9f-815d-2de27be87a00
19330,922f02e9-f442-4d62-a80f-f879fca8da22
19331,2f76d3ec-955b-463f-97db-10577c625ce9
19332,3390d3dc-602c-444e-8476-6ac09ecea7c5
19333,8a5e9fb4-f5ab-4204-a4b6-6dd1f2c06dc5
19334,3275bfe5-f906-4968-955c-7ed001c0adf9
19335,80a06ad0-7e69-4d7c-aa55-789817f5d413
19336,d1d9a54b-4e6c-4117-94bf-b72393618cb4
19337,db7fe780-61ec-40f2-b9cf-375bfd226321
19338,79f32a20-974d-4bc8-93a2-9343b3e83555
19339,a6fd8141-641c-4a2a-af94-5875cad3d151
19340,954ac22e-fbc1-4484-a1fd-0e0e0ede344f
19341,026106e3-e810-4589-aaae-a6ba57c65c9d
19342,b92fde56-e74e-42dd-8fd6-2b2467643599
19343,5e5030c2-ba0e-448f-bc6c-21f54bcb3cef
19344,5ec4b76e-9239-4264-abb8-c17191bbd114
19345,3f43aaa0-e217-49dc-bd78-2a4b115fea6a
19346,e11aa466-8782-458c-8765-2574e83eb970
19347,68471d84-f517-46de-a098-93380ca98590
19348,d71cd3dc-3e1d-449b-83ad-a0d44bb842a9
19349,c3882702-61ea-4b81-ba1e-dd72de0efeec
19350,2d3bfef2-d69c-4040-965c-1f1f9647c0c6
19351,88c05835-372a-4259-be2d-cac4edbe95d8
19352,6d9c6750-7138-4d00-9f6c-fe144e6998a7
19353,3bae99df-3d32-4d4a-b846-917b08c6ecd0
19354,d7cc94af-4730-46c6-8bb2-c142b127f95b
19355,e1dfdf35-7ef9-4229-b122-9bcefb210ecc
19356,da662f86-7dea-4e8a-9612-7c7595438f41
19357,623994dd-f95c-462c-871e-f87f2379fb99
19358,a44561b0-aacf-4a5d-8282-583eb59fda50
19359,ed118abb-0ff6-4ddd-bfd5-490f6904a11a
19360,84c1b1d5-8e5f-4ed9-935e-4e3d8a02992f
19361,89f802b9-ecaf-4e2b-86e4-2d6c7a85f815
19362,06aa83cf-adf2-4158-bc7d-c8b4618e2947
19363,8a86ce09-e4ca-463a-b46c-10beaf77434d
19364,3cd52c53-e9a8-48a1-babb-41794f5acb41
19365,a1cf5725-c316-4c15-b58d-0fac09164f77
19366,692947ee-efa3-47c8-b85c-e996279bc4e5
19367,ef8112e2-4482-4ee8-9956-df73a81529ee
19368,68714923-ba1d-4db2-9b2e-8a3802780448
19369,6096f1cb-b402-4c63-b0cc-db8fc8ed286c
19370,f3c70302-ae38-462f-b57a-8f32a3aca1af
19371,804d3148-ccc7-4bae-bf46-ef75db6b2f17
19372,0be9bd6a-512f-40f1-b7a5-48a22c5a6689
19373,d79d19e3-e9e4-4642-8232-5c9dce7b866e
19374,d58750f3-41ce-403d-84d0-c05c09bc2a9b
19375,0e45513d-ed9f-4450-9f4a-7ef6d4200fbc
19376,962520b8-b15f-41e2-8023-9cde7bcaceed
19377,79113127-92a4-430f-93c8-142ff8ca1e3c
19378,2219e175-b276-4ea4-b7c2-fe049dbefcb3
19379,ae1eaa40-160f-4568-900a-bbf138191f51
19380,1072c28c-a4e9-4543-b8ca-b0055c8c7808
19381,77fb677c-051a-4a86-9b46-c011ef728b40
19382,e20c88e9-9d2f-4a6b-b487-18e61e1c52c6
19383,590453d2-7f4d-4961-a549-0bfcb406fcd4
19384,0425f9d3-6fcf-4c08-8e7d-02e2506b56de
19385,2768d338-3923-436f-97a9-77ade162f946
19386,5dece2e0-b4d4-4a17-b9bb-9180bc327520
19387,9b47c20f-3011-4f9d-a39e-e9a29f474dbc
19388,ef101768-1870-4f80-88b4-c5b557976ac3
19389,49c73141-510f-4b78-99f6-dd1f2197b543
19390,1f3f5efc-4f91-448a-90f6-224587ab03d1
19391,ef21e63e-d516-4dcf-9727-414292932838
19392,4976e94d-89fc-407b-bbd4-21a299c48a73
19393,192f9690-0d3c-43e9-8b97-e49a9c27b233
19394,f1bead83-cd9e-411e-a05f-8aab44ea3bcb
19395,658afeb9-200f-4800-be33-77cd6408778a
19396,de8fa852-c30b-41ae-865f-4e2dd88b4994
19397,ec67a796-0b6a-4fb8-933f-bb85bc979308
19398,f7e2ef6f-aa03-40d8-850f-f8d5cebe1064
19399,fb69713b-df63-489c-a079-cc62d30ae08e
19400,bbe06ded-5211-4ae6-ad58-57aaa0b70708
19401,f76dfb8e-7c40-4cae-85ec-e2644adadd59
19402,c38858b3-267b-484e-bb6e-9aae7113f4b0
19403,80a4f3b2-7c10-4d3b-98ae-a78c963691c8
19404,a9fe60f5-a74f-4b70-b388-3a9f7780122f
19405,aa8a36fd-8bd4-48c9-bfd3-4db84daf7b84
19406,588fd0f1-2937-4fb1-bf4e-2a3492cae994
19407,fd3e3c82-3d66-48c6-89a2-ed6ae439e848
19408,0661f8a8-a338-45b2-9fbd-4a828816a382
19409,774cbf0b-a36b-40bf-b417-f84b9a56fe57
19410,19cdff33-c00d-4e5e-96da-86c7b641675b
19411,ec4ec426-31ba-4574-a3c8-856a3a546330
19412,835eb7cf-1ea2-41a2-83a6-33c84f728068
19413,2a8b342b-c68f-4242-87e1-e9de785b594a
19414,e801e36f-2be3-4991-baf8-ca9e06a26920
19415,3a984924-1428-4de4-b533-9deb562d8ec0
19416,d112dacc-0e4b-4663-9474-828bbe057a37
19417,6e4a1be6-9726-4425-a8f1-64abd37aee2e
19418,974f30ca-fbf9-4bf2-b5e6-8386cb49c77a
19419,a3b34463-9b20-4a39-be34-486eb0454a35
19420,1262e511-f601-4583-b1ca-31ce7976545e
19421,0ecbd115-f7d1-4715-890b-be1a9f0d06df
19422,70caa27f-fcb2-4e46-a6eb-15cbe6315b36
19423,39c54b43-dbca-431e-a4bc-d7afa5813a07
19424,7b64090e-3e7e-4000-866b-42a8b19a3e20
19425,871b4e1b-aa40-4a46-8ab4-791ad2e9ccc7
19426,309af4fc-8c72-4383-94a3-2181a0302fb0
19427,84609a8d-197d-4578-9a10-1f79e4d81cf5
19428,3eae1eac-e9d0-4a03-bd14-4dd09c37190e
19429,5a3d63a1-156a-498e-be9b-50effd82ec0c
19430,6bf04636-228c-445d-83be-52f21e6ecb96
19431,3f561bcf-ad9e-4159-9e3b-c579de7701eb
19432,2d5a6632-67e2-451f-b6a8-c29c5985b72b
19433,f7597914-6798-44b6-93fb-df49f79ae686
19434,19cb00e0-3e81-4890-88a2-b701ef97bc57
19435,91d833e7-2ee1-47b8-bfad-f7a4e66b2c8a
19436,b7bf8a6a-e34e-4d58-8ffd-c7c981a7e93d
19437,a12dd6f3-3724-4d47-8eed-b13c8dc53181
19438,2e388ff9-5eb1-4080-9e8c-4f8c8591a44c
19439,cc7a2c6a-1572-4314-a8e5-aa3399cef73b
19440,e447d602-35bd-4031-92ea-7b28dddec5a5
19441,ee797574-413b-43ec-93e5-bc516218616c
19442,bf50884f-7478-49db-bb83-5286a1b1c797
19443,32ab29e0-51f4-402e-a3f6-ecf9eabb9814
19444,0dbd8268-8c26-4e0e-a82d-155019776cfb
19445,108b80d3-98eb-42fd-b322-48cd874bbbcd
19446,409777dd-46a7-4e57-9038-c9dd1caf71bb
19447,d9858cff-6017-4d07-925d-5a870800398e
19448,f14e5923-0699-46be-9801-78a2c2dd9a42
19449,702179c3-01bb-4819-976d-bdd475449bf7
19450,29364498-c0a2-4f65-bd62-6eaa5868bd1c
19451,e94a5fa4-5a3e-46e5-befa-51894785e2c4
19452,65559e54-eca8-4df9-aeff-858f25fa83b3
19453,e2304960-0670-46ff-bdb8-9eed2d60c3dc
19454,9c8707ee-24ca-4154-8d34-148d1342db2c
19455,ce89846e-cd65-4a5b-87f7-ba248e542e96
19456,961a675d-ed80-4bf8-bfc9-69f3b1add4c3
19457,03b3efc3-7918-423e-8e4c-1649f6a2da76
19458,3f22b283-9f3f-4638-8d7b-721b2f4ad271
19459,158fc2d0-dcc2-4090-8f02-fdcbfce9f035
19460,0cb6ebc5-bc15-4b9e-960d-f22ebbbb1411
19461,84999d79-c65e-4b69-8e98-7b1c32fb9dec
19462,2c40b0d5-8951-4075-9837-006fbf188e98
19463,3f91ad56-2467-46e5-81a8-20c03025afe6
19464,b7e08518-9024-4e61-9e70-3f394d1d2de7
19465,6b3cb8ed-9291-4f83-b330-2486e718acc7
19466,bdc06654-a1bf-42bc-ba04-4b99bfbc4c96
19467,079f462d-b7c5-4ae0-948c-cf99f830ba46
19468,7dea78cf-0a86-423b-a9e4-a66203357f14
19469,4f980613-e966-4694-a052-65a1a75fd411
19470,1154ad7b-7f6b-499c-bdc9-ed5f9e34f478
19471,1f5c0d6a-1871-4566-bbf0-4b701a5b81db
19472,29b8a04c-c715-438a-b73b-8fb51f066015
19473,b62e3ac5-ceed-485f-b084-b41c548513a5
19474,9b252276-b7d1-4095-9bfc-f314ad677bd1
19475,ec3c878c-4256-444e-9782-bf0046070f16
19476,a6c32494-9d8c-47fb-a6de-7ba8fa62d46c
19477,8445a82c-78dd-4828-b5cf-2577b64b9706
19478,ec6be453-6094-4851-a3fd-1b7390ddd20b
19479,ed278185-7ac9-4db9-aac0-e60857f9acb0
19480,c502a5c4-4f51-41cd-90c8-9c67bc124098
19481,1f4a3fe9-40fb-4588-9256-3dde980a9963
19482,a23e37d0-3496-4045-a9fb-900a2cde6786
19483,345d135f-0af0-45a0-8806-c84799673634
19484,1676737c-d92d-4365-bc9a-16a75eac1421
19485,383ec873-7c9b-4459-b4f0-550d9ac1e1d4
19486,8ab65ac4-b4cf-4322-8070-1a5f6a5e7bd2
19487,194d4529-9115-46eb-b4ce-9f1eff05b4c8
19488,d5f82675-207d-4c70-8044-fe44295594a7
19489,f6c13a4f-ce0d-4c6f-a71f-71cedaa962b0
19490,0570177c-c8a0-4441-b689-9a4673b13c91
19491,d30f9904-c121-4156-b8ad-7109d4e72956
19492,093b6f57-b564-410b-80df-419eba156319
19493,1be2b5fd-c471-4d99-974f-6644a56975c9
19494,b6cc08a0-9c7a-4bf2-9848-3081e9df2d47
19495,fcacc6ca-16b5-45a9-bbe1-18b92feee09c
19496,a7ecf69a-5568-49cf-8d6a-31ecfadf3416
19497,8dd2ac94-13f0-478b-a6e6-5e2a0f6f8bb6
19498,f76cb33c-25f2-4ab5-b5a2-14ed24522437
19499,84b93dd5-5453-4403-8ccb-cbb6bef5bbc5
19500,dd57d73a-ece0-432c-a6f5-110edbc2ff92
19501,2c763238-8d56-48c5-8885-ffd41d0c91f2
19502,e49d78e1-2144-4590-9e91-f454493aaf5e
19503,0c785b34-dfa2-4fa3-bfde-e3367be26c5f
19504,4e700763-47f5-455b-a812-17a3282a6a4d
19505,216a1130-2060-4797-a55e-b1018730b846
19506,ae1fce48-8273-4636-aae1-d5e88e3cc467
19507,4f90856a-3559-43eb-965b-72be426a07a3
19508,aa5017d8-a05c-41b6-b9bb-cdf422c067a6
19509,f0ce476c-7264-4a62-b3c6-2ace24850e06
19510,afb975b6-8771-4772-83df-c6d2b010eaec
19511,8414fa15-cd7d-48c4-8c51-ffa20b89f2ac
19512,f6a96937-b730-4bb5-8f1f-40acb3116be3
19513,4d4f5271-5bac-4e60-bac8-b104662b31a4
19514,2ffc88e7-bb4e-486b-8967-983001780169
19515,7e622e9b-97fc-4868-88f1-22c0e2de349c
19516,ef0f2f2a-201f-4173-9a99-8d0af17d642b
19517,0a598b76-4eb7-4747-bf49-e3233860f9b3
19518,dceba21e-0878-4975-b800-7515f1381be1
19519,5e6b5ebf-79b8-43f3-b4a2-1e8db8a5fe73
19520,bf3a53ec-0bf1-4f53-acab-dc8b69aa942c
19521,43cb3ca1-bb24-4f8b-8d27-dd21ac7221fe
19522,109392b1-44a8-4762-890e-94b1dda6a6b8
19523,816fdfc2-48a0-4f71-9683-71b33b2ece87
19524,db5b7be5-4b16-44d7-a318-35716271744d
19525,721b67b0-94d0-48a5-a9ff-55ca0f703a85
19526,a33f90a7-cc73-4b19-94be-a11bfe0497b3
19527,7179c88b-4568-4729-88cf-084b2c62d93e
19528,3c0280e8-18e5-470b-b161-ce7c3e4c5125
19529,a6285141-097d-4c26-9c89-dabc630506c2
19530,8d98640d-5e9d-4e19-aff1-b950f151c153
19531,4970f264-04e1-4b48-9531-48437924e2ff
19532,d4cce732-78b5-4e44-a1c1-3d70f67cea8b
19533,09f73d39-b809-45eb-bd30-6e02b584a4ba
19534,4e122999-9063-4407-bf5b-8c64d2e8d9f7
19535,d65fc1d8-65bc-4d64-884f-575f79606bae
19536,eceb40cb-a139-4183-a347-e8586c43dcf6
19537,9b477210-f027-40ab-82ab-9a72572db007
19538,2b27ed5d-61d5-4228-86f5-a1616c8d0dbe
19539,2adaead5-5266-49d4-ba2d-0634c37d2175
19540,6b240cc1-05f7-4d9d-98cd-2cf83ed0be39
19541,582eee78-ac91-46be-94a5-4869c2f7d904
19542,3eb9149e-4438-4dcb-b530-5477f5ff194f
19543,2f18cc5a-400a-4905-9f96-f0f1e553de34
19544,2d105d2e-fb7a-43f6-860a-ebd863113e71
19545,e7a85555-e6f0-46d9-8e9b-1e0988449f26
19546,d50cb974-574c-4d41-85a4-3ad38ed925d2
19547,44ee72f0-95c7-4ee9-822e-1a3458ea0330
19548,91e44a7d-05af-4cec-bd82-04311770b528
19549,7f532dce-15ca-4611-871e-43bb5d831f1c
19550,31e13564-313a-42c2-9527-88e0d04a7a6a
19551,8873292c-6849-423c-bc2e-3f9ae665d6c6
19552,1b5a2e99-02f9-4478-ab5c-98dcd11d955c
19553,1f1a7b48-b0ae-4cad-88af-f32969d09cc5
19554,b8195244-e3dc-4dac-878d-70b81e793dfe
19555,6de98848-0834-427d-96a4-2b42e25d0a63
19556,35374830-a5a0-4648-bd50-e638bc994b1d
19557,ea14bc48-33d9-4304-aa97-e2a84988ebe9
19558,210ac9ec-33a8-44da-be98-f516ad758d36
19559,377b2577-9090-4d96-b538-59392986ee13
19560,8cbc0f1d-c1e8-4f1a-99a7-e6541a521123
19561,b7167827-b66b-4567-abfb-c96c06bff67d
19562,ca7dda19-712c-4e12-9e2e-89e183dc7ea0
19563,794fa946-6cad-4dca-a337-a6e7003b16bf
19564,560d1da2-467b-4758-a434-9fa0c0ce2c00
19565,516f58d3-660b-49d4-b8ac-cd470cc2cdc0
19566,477e39ee-3e85-40a5-b0b4-eb6360f8942a
19567,fecd7793-4974-44c0-a7ed-67bf957196b2
19568,23a1a4c1-e761-40e1-9d17-ff0b0f0d6424
19569,5f7448a5-f2ec-4c56-adca-41c36e448cf8
19570,e925df23-ad6f-4ac1-b0a8-d01555449291
19571,4fa2d728-4297-4ce8-b986-aa850bfd1a21
19572,2b73e95f-2bb6-4a8a-92c5-72e504876fb4
19573,67f48971-c1d4-485a-9dd3-0c729882e42d
19574,60e44f16-a2d8-4ff3-8770-5e7eb2040761
19575,df5c91f3-3e63-4206-abc1-0bddfd2b34d3
19576,aa5a5e8e-8aa9-4886-932d-90712059a11f
19577,8ce86386-2496-44c4-98ab-3af3bd746b3f
19578,58ff3bd8-a132-440f-8828-02e82f4fbe66
19579,161479cf-bcc4-412d-b97b-c92ecf13cfca
19580,f950141b-eaf4-47fd-9858-7503f888af61
19581,61185eda-7c4b-4af1-b2ec-6a722c82c111
19582,b34dba11-fede-4e2c-a622-f039d7153e97
19583,9f0ff1c7-2f02-4347-b534-9c53e282b01f
19584,881951fe-fe92-4b3a-89ff-10b1b23b5add
19585,cbf2262b-a5af-40b3-9cc7-4bf6755843e6
19586,de9fd43d-3821-46ba-b127-89e4ebbcfff6
19587,f2ad3f44-90d2-49ba-8955-828d745c2949
19588,44b4628d-0e58-4eea-9827-90c879042e55
19589,b0443688-fa05-43ee-bc3d-4cb72d1c3a72
19590,dd41fe2d-595b-4210-bd8b-0017caea3180
19591,a6573240-35c2-4165-88f6-4c5b7e4f7228
19592,4e239e5c-605f-40a6-b88a-24148848ad49
19593,4134a5ca-6861-4091-9dc4-8d94ced4042f
19594,6f14a075-dea8-46e5-958b-738369badd43
19595,d1db63dd-8802-420e-8d3f-aefc5399ba99
19596,5be0896c-089a-4d35-ad3d-cbdbcdb46eda
19597,e529ca98-f20f-49fd-9c5f-796e8ed54d8f
19598,6470919d-38c7-469e-bebd-cba4841d3a7f
19599,6a8b85d1-e91d-4af9-bc1c-38c7abbff82b
19600,13701440-fca7-4b94-a07b-3aac3487a751
19601,152e2a06-1ebe-47c7-968c-b09d563937c7
19602,c94c3cc2-21c1-4f3b-9197-32b63da74669
19603,10492e7b-e025-43de-b29a-edc2262e6ffe
19604,35b9654a-70bb-4055-9253-1336b68e8192
19605,9aee440f-6277-438e-81e8-db1df00d847d
19606,a9b86772-d5f8-42cf-aafb-e73d3b599682
19607,803a511e-f001-4435-bc45-69af812bd40e
19608,881e5053-501a-41e3-8de3-c4cbf8bcb1c1
19609,c5ae8221-6273-4788-9577-338835075a7e
19610,9371e6bd-70ff-494f-a3f3-1fdffafd1538
19611,4bf0091d-2661-4ba4-af55-ede30f95cc49
19612,1cfb5856-f4e8-4ec5-8164-0edf07a08e9a
19613,eb50b24f-55c6-4030-a304-c8f2a2468b52
19614,3ff31a07-df07-4ad6-bb39-1c22709e9af5
19615,6bfa79ef-81cc-419c-a023-44155e81ebf7
19616,7fdbd484-486e-416d-b5b3-3f689dae4156
19617,dfc85619-f190-478d-a739-1518f8e82f7d
19618,7a8d0687-e44e-43d1-b37d-1e8665f2c23c
19619,48d46bc3-767c-4f4c-a2f8-5c3358eefead
19620,e646781b-c104-412b-968f-fe53417de7c2
19621,9a618330-73dc-41ec-8669-5ac412240c40
19622,ae1fc6fa-197d-4ed9-add5-2f9614f71ecd
19623,9da89566-e3b1-4aa5-a2c1-479c4c617139
19624,5a359437-d105-4f17-98b0-62e6238c31b5
19625,b28c9758-adf0-4a6a-b4ae-4e3d970c3806
19626,56f6312d-bebf-4560-ac3b-dbc80accddfa
19627,c4d5f9c9-572b-4329-afc8-7ca446c59c61
19628,fb73870a-ddce-4780-8a73-1f45eb706247
19629,5f37851c-9c8f-4ca6-9c40-90532f154c4f
19630,dba80808-2e8e-40d7-9ea0-1bae3d316d9e
19631,d1339cf3-f00d-4dcc-b74c-dd25ae45a16d
19632,33eb3b21-f220-40f8-b1c6-2962c8c9baac
19633,cf12a549-5e33-4024-aa56-809ec7d3046a
19634,4a7f6db7-9d1a-44ac-baf4-038df942fe45
19635,2a37d7e3-158d-49c1-8b41-76da05b06805
19636,e35b1d12-3d17-4901-8774-4b2e997cae54
19637,65994dc8-10e4-4ba9-b092-f7c2e95cf494
19638,0e6e8fde-aaa9-4908-b1aa-743fd1028ba1
19639,878f5437-8dad-4062-b8d2-2cd86482b835
19640,3ec748d7-5726-4ee1-970c-2338a99e798f
19641,83118367-161c-43a8-8282-49192364f486
19642,f863e6af-c01e-4b9a-abf7-1078469decfa
19643,448ec877-370a-4950-9ed2-3e9837f0ceee
19644,b5cccf93-75c9-4497-a4d7-dcf86ca8b603
19645,e8539e8a-af45-4cae-9945-8a8896b5584a
19646,f2fff97b-402a-4c20-bf1b-fcbe4e72f074
19647,94d5727e-1f7a-402f-8e02-7ff15ca6ddbe
19648,843a3cf8-daf4-4f80-b840-81a3c003d1a7
19649,5159aee2-bfc0-4259-89af-cc21b84031c3
19650,0d735215-d89c-4d6c-a09d-450c4754eb35
19651,94b417c8-b295-43d9-b1d1-5e012f978c43
19652,88efc8d8-6aa1-484d-9ed9-17d4d20d1533
19653,bbae0f9b-d609-4a01-b8e8-b564d91c05f2
19654,e364981f-2f8c-46fd-abbb-92349f95a303
19655,15cbf3b3-edc9-409f-a4e4-e7b717bdb230
19656,4254c8b7-2c2d-4e5b-b0eb-80b8decf0d86
19657,9946ad66-37ba-4b55-8aac-20bce1549b8b
19658,0eddf216-a223-4a6f-a8af-9bc58b1f7a37
19659,6d5b2676-2308-4feb-a5fb-43b086578526
19660,ea4d0b37-ca93-474a-821a-925f0c5afa37
19661,dc5ea5a6-3ae3-4c5e-8b12-76cc6ebc2f32
19662,ed00fff6-f6ce-48cc-aba5-4202cd2742cd
19663,e768dd81-f342-4ddf-ac4c-b97c1e998de0
19664,08e85e42-a035-4502-ae0e-0b0c1d5ccbc5
19665,cd8d87af-05eb-4de7-9035-eadc6436b39d
19666,72c597c7-b6fd-4851-9c6e-7693e6ac75d6
19667,6eecd4cb-13ef-4bf4-a1f6-67022b886f56
19668,de8f6b3e-43e8-4f07-becc-be8c07978453
19669,dd51c84b-5034-4045-b867-a4ab63eb3c19
19670,08246304-57dc-4afc-8bd7-65b77cc110e0
19671,078b125b-281c-4c33-a260-b23132ccbb28
19672,3e9ff129-dff6-4699-8a29-65a3cda661eb
19673,a394b72e-d605-4fc3-8fc6-fcf3f9d505dc
19674,345b9951-0252-4376-b54f-313bb269868f
19675,781a94cf-8f82-4fae-8cb3-548f4f8936f9
19676,9004c82f-3919-4a57-904c-a21ac0c2b2eb
19677,9ffbf3de-4b74-4372-b607-c84272e1897e
19678,1fb39603-aa0b-4bae-9a44-036cd3dc624a
19679,81c164fe-ce2b-44fe-98ae-564d2f09d0f9
19680,3d3a165c-42f0-49d8-9c70-eb6e768cf3f1
19681,ae4d6bf5-6c76-4c3e-afec-1a416e20c208
19682,d75233d7-9f8f-41dc-a1bc-2e268c35da4a
19683,0032b6d3-f915-4990-b0d4-8faa66670d72
19684,be6a78c1-97b8-431a-8f5a-75c005cb7158
19685,2e36e6bb-d00b-4d5f-9eb3-085688eb6342
19686,6f3fc882-256e-4a0e-a0f4-c56a7e2bab36
19687,e16989ba-c5d9-42af-8f37-be01c7cec2c0
19688,28b64e92-0987-43b6-b9d9-9052ee4b5644
19689,4e6959be-8c57-4e34-8ead-0460618024ef
19690,a60f5eda-19e5-49e7-a345-435c82c936ea
19691,024dfd40-8911-4e7a-86a6-717c3bde7992
19692,f8d05d90-3105-4c50-9b6a-b60c893d7405
19693,d7f806a9-2158-4083-b35b-045c73782c7b
19694,9f63c0f0-0cfc-4285-92eb-da31f1c33033
19695,b1022697-fedb-4894-a515-fb64e4dcacc7
19696,1dc0261f-4d5b-4ac5-94c2-a5d76c2ee022
19697,bce03534-eef0-4071-818a-59230a6e018c
19698,56f52eaa-554d-4c93-a0c0-d43ff112f00e
19699,fe89025e-e035-4a4e-af4f-43bb649f9b28
19700,9a786d0a-6a15-4fd8-afd5-0bdc41edaad2
19701,876d8888-d50a-4f64-b778-71b169ec280a
19702,f8cf6917-18e8-4579-bc3f-543ec8838795
19703,a1896680-b457-48fb-8d7f-44dbebac71cf
19704,ced44fba-37b0-4bda-8d5c-dc9f55501f93
19705,1c83b064-ea44-403a-8953-499891ec1ddc
19706,98d7abfc-6398-43f1-89b6-647838c726e2
19707,73e5da3b-80c2-46e6-91c1-4d68330cfe54
19708,ec5f877f-0aa4-4ea9-a1d9-fb385170d1ec
19709,53ac0864-2f45-4407-bce8-16000d366fc4
19710,6b12d406-ead6-4822-8a44-cafbb288facf
19711,3bc0545a-803a-49b2-88c9-d49da529c6ac
19712,085c02c0-aca3-4c49-9b77-044236f8b027
19713,ddd677e6-561b-44a1-a50f-f712722fcccb
19714,370e72b3-c1f6-4386-ba04-73d3806bfe95
19715,7c705f83-2ef1-494f-aa2d-04f52d8211e5
19716,b157a2b8-454e-429c-82ce-c32b2534c018
19717,d9e2b67d-f061-4b1e-81ec-43a7f4a07148
19718,95da2f90-0ef0-4f72-946d-697071fe462a
19719,54afbe8c-f9bb-4a92-88f0-5b42aa8a470e
19720,f5e0a8ca-ce3d-4d73-9c4e-a58227a6ff3e
19721,48ee3cae-69a9-4452-bbcc-d4656b6b2f04
19722,624fbccc-4385-4a78-8af7-e4cb5374fe09
19723,865997e2-85ef-4ba8-868f-fcddf25ea5e0
19724,6c6f7a20-9bad-41ba-878d-cee1c2bc1f28
19725,274df39c-92e4-413d-b9e1-2d3b56ff509d
19726,63759386-6414-465d-b762-ef91ea9475a3
19727,f4e30156-7faf-455c-8f0a-9568661366cd
19728,8b663375-2c1c-4fe3-99ef-b0f645759160
19729,b0e9b616-a043-4147-a55d-18451fa17948
19730,8482ca95-c948-4e9d-b8c7-0da0c481f198
19731,0326ac1f-ca8f-4de3-bf7d-daa7f23d343f
19732,f0334bfa-60ac-44a2-9ec7-48f5bb14a710
19733,b6a5da42-04e6-4813-a3cb-d9b73c098404
19734,b900046c-f36a-4003-80f7-34840ee8d131
19735,ea51ce51-0f61-4029-b159-18a5586455e4
19736,03319cce-b14c-4020-a302-aee15219b217
19737,dc64091d-26b9-452c-a4fb-b9863696e070
19738,c2055041-1e9e-4011-8aac-d0896572e16f
19739,b073363a-9b98-4ecc-a135-68dd1adc8f17
19740,b05012c8-7f21-4502-be8e-f97a032ca049
19741,16fbf1a7-9478-4ba4-8bbf-0176b41ad7bb
19742,0a05fe1e-3694-40c6-8920-714c2037ab5d
19743,16972624-6a30-48aa-8bbb-cbc7258e4e90
19744,11d3d2b1-68c3-4383-a3e3-6e1ba49f5c80
19745,eccfaee3-8b66-4060-8874-75516967bfa0
19746,bc646f86-2481-4f2a-92d2-837ea99ef611
19747,2199885b-3b4c-48d2-a9b1-1a7d10d5a386
19748,91a51be7-f11e-41c9-8839-29b1dcee72ae
19749,447fee24-649a-4139-ba45-9b6c6498cc3d
19750,b285cf8e-b20e-41dc-a2c1-69d1d7832f0c
19751,9f3c13df-d810-487c-a9f7-aebdc4b5875a
19752,53dfc6e1-4e17-4bea-ada8-0e68c0faa817
19753,b51b3008-8402-4a9a-ba15-9aeba993fdf8
19754,fe369ec3-caf8-446e-aa27-080111855d4d
19755,5cf221b9-284e-4796-ab43-c7fc967011c1
19756,94f97aa8-9420-41a3-a9f3-33826a85b278
19757,0688e224-8e10-4029-9eb2-27951af5f2a6
19758,3e1afd5d-5654-404e-b36f-b6fdc9d943c8
19759,7172f308-4671-4864-a8c0-5b01179ba78e
19760,94d78974-1d5a-406c-8175-fc5c9482abac
19761,3a1df0e1-c322-4f7c-935b-94ea6ab6e7fd
19762,2158271a-c0a7-4f87-b435-9cf3c82ca664
19763,3298da0b-889d-456c-9278-b98b27641c1f
19764,8111dc58-d3c6-49b1-aced-58adf9b1bdc2
19765,a0f51a19-4784-4a6d-8c00-130222f56ae9
19766,0b1593b3-9535-4807-8f9b-243aca04fb9d
19767,38944a8a-cbe4-436b-b515-b15d7735a285
19768,e7b5b34b-eb51-48ab-8eb4-86953ff525fd
19769,2dcf904f-aa8d-470b-a27d-8e79288c9016
19770,e6a4cb74-277e-404b-9a32-cdb3b8fa42a3
19771,bc144e7c-c964-4c02-94e6-462067e5cff4
19772,33dc1fcc-5585-4700-914b-5dd1d544b120
19773,b0bd2e3d-a1c7-446b-88b8-da8e2e819dc2
19774,19766ca4-f05d-43eb-ae2a-ad543c88bc8c
19775,ecb3cf57-836c-4376-b3e5-33c5ff473b44
19776,9335ed6b-8af6-440f-b5d4-5209431f957e
19777,a1f94ec0-9091-41f0-abb9-b2fa6b71f2cf
19778,b0ffb242-e653-41bc-be6e-c292ef6be2b1
19779,a0c8cd5b-5155-485d-89a1-7c3dc0f45dce
19780,46e0c87f-5b42-4bd8-85f8-687fae2b127b
19781,039eafa7-aa78-4fe5-9c5d-50952ad4d150
19782,6a988da1-26de-4ac0-9a5b-47c05c7b155e
19783,97b86637-848a-47c3-95c1-e9907474e7eb
19784,5d906844-6660-45de-80c4-b9300416bd71
19785,5d255031-0095-4842-a298-124a96e49d9f
19786,88084d75-74d7-4853-9b77-8a3c3f5ef47b
19787,eb40623e-817a-4992-9fe6-c1e632bab275
19788,ac398478-f757-4103-b055-cca31fad452a
19789,6ca43326-83a3-432b-84e6-79d1f6d549d2
19790,2c4d87ad-94ae-4089-a056-0141c9b3dcba
19791,33df281c-24a7-4371-baa0-405ede549d7a
19792,5663c3e2-d75d-4e4c-9c10-4b8510951192
